Date,1M,2M,3M,4M,5M,6M,7M
2017/11/16,12.64808824,14.14642857,14.94214286,15.54285714,16.13571429,16.635,17.02767857
2017/11/17,12.625,14.08125,14.91428571,15.475,16.11785714,16.54642857,17
2017/11/20,12.12321429,13.65357143,14.50357143,15.14642857,15.80714286,16.25785714,16.71875
2017/11/21,11.72142857,13.26428571,14.195,14.93214286,15.55,16.04214286,16.51964286
2017/11/22,11.775,13.28214286,14.14642857,14.85357143,15.44285714,15.93214286,16.45357143
2017/11/24,11.775,13.25446429,14.10428571,14.825,15.41071429,15.865,16.43214286
2017/11/27,11.76785714,13.325,14.20928571,14.92321429,15.56428571,15.97642857,16.57142857
2017/11/28,11.74107143,13.23392857,14.13214286,14.84642857,15.48214286,15.88785714,16.475
2017/11/29,12.14821429,13.49642857,14.405,15.13214286,15.7,16.12214286,16.65714286
2017/11/30,12.35,13.63571429,14.39642857,15.10357143,15.70714286,16.095,16.62678571
2017/12/1,12.625,13.88214286,14.61785714,15.325,15.84464286,16.245,16.8125
2017/12/4,12.66785714,13.8625,14.63214286,15.29642857,15.84285714,16.165,16.75535714
2017/12/5,12.75714286,13.80357143,14.55357143,15.17678571,15.75714286,16.075,16.7
2017/12/6,12.68928571,13.77321429,14.525,15.18571429,15.725,16.055,16.62857143
2017/12/7,12.3,13.51071429,14.23785714,14.90535714,15.43642857,15.81357143,16.44214286
2017/12/8,12.01428571,13.28928571,14.13928571,14.825,15.37428571,15.775,16.38928571
2017/12/11,11.68035714,13.025,14.015,14.74285714,15.28928571,15.69553571,16.29714286
2017/12/12,11.91785714,13.055,14.045,14.81071429,15.35214286,15.76607143,16.35
2017/12/13,11.975,12.98214286,13.925,14.72321429,15.265,15.73660714,16.30714286
2017/12/14,11.91071429,13.055,13.94821429,14.70357143,15.27785714,15.75357143,16.28928571
2017/12/15,11.54642857,12.695,13.62857143,14.475,15.04071429,15.53125,16.07714286
2017/12/18,11.49017857,12.49571429,13.45892857,14.23214286,14.81071429,15.31785714,15.91142857
2017/12/19,11.51785714,12.495,13.425,14.18392857,14.825,15.35,15.955
2017/12/20,11.65,12.65071429,13.4625,14.28214286,14.86071429,15.475,16.01428571
2017/12/21,11.51071429,12.55928571,13.325,14.12678571,14.72642857,15.35,15.89642857
2017/12/22,11.71428571,12.665,13.45357143,14.125,14.73714286,15.36160714,15.89214286
2017/12/26,11.75357143,12.65714286,13.41339286,14.06964286,14.63928571,15.275,15.78928571
2017/12/27,11.78928571,12.66785714,13.4,14.03928571,14.575,15.21607143,15.665
2017/12/28,11.75,12.70928571,13.42321429,14.09821429,14.58928571,15.23928571,15.69214286
2017/12/29,12.01071429,12.90357143,13.59642857,14.23214286,14.67071429,15.275,15.67142857
2018/1/2,11.50357143,12.485,13.3,13.9,14.39642857,14.99642857,15.45928571
2018/1/3,11.45535714,12.32785714,13.125,13.71785714,14.21071429,14.81785714,15.25285714
2018/1/4,11.46785714,12.38357143,13.2,13.82678571,14.285,14.93214286,15.295
2018/1/5,11.4125,12.35642857,13.125,13.78571429,14.17714286,14.80446429,15.15642857
2018/1/8,11.41785714,12.29214286,13.09107143,13.75535714,14.16071429,14.825,15.14642857
2018/1/9,11.57857143,12.375,13.175,13.725,14.19642857,14.78642857,15.15214286
2018/1/10,11.50357143,12.23785714,13.05,13.58928571,14.06071429,14.69785714,15.06357143
2018/1/11,11.53571429,12.21785714,12.975,13.50357143,13.975,14.58571429,14.95
2018/1/12,11.675,12.335,12.99285714,13.53928571,13.94642857,14.58928571,14.91964286
2018/1/16,12.09357143,12.70642857,13.36071429,13.91071429,14.36785714,15.005,15.3625
2018/1/17,12.15071429,12.575,13.27321429,13.825,14.33214286,14.905,15.26875
2018/1/18,12.195,12.79464286,13.43214286,13.92785714,14.40357143,14.95214286,15.27678571
2018/1/19,12.045,12.57142857,13.3125,13.85357143,14.375,14.92785714,15.25625
2018/1/22,11.97357143,12.59107143,13.26785714,13.79214286,14.24642857,14.805,15.16785714
2018/1/23,12.16785714,12.86428571,13.53571429,14.055,14.50178571,14.995,15.34375
2018/1/24,12.465,13.0875,13.81071429,14.29642857,14.76071429,15.16071429,15.49553571
2018/1/25,12.64785714,13.225,13.98035714,14.45785714,14.90714286,15.24357143,15.55
2018/1/26,12.625,13.35357143,13.975,14.415,14.84285714,15.18357143,15.50267857
2018/1/29,13.65357143,14.03392857,14.48928571,14.81785714,15.21071429,15.51071429,15.81785714
2018/1/30,14.02071429,14.275,14.70357143,15.025,15.43035714,15.665,15.99642857
2018/1/31,13.58357143,13.94285714,14.44642857,14.76357143,15.19642857,15.41928571,15.76071429
2018/2/1,13.36071429,13.71071429,14.24642857,14.605,15.1,15.32357143,15.675
2018/2/2,15.235,15.04285714,15.225,15.38642857,15.73928571,15.89928571,16.16071429
2018/2/5,29.925,25.65357143,21.75892857,19.735,19.41607143,20.19642857,19.19285714
2018/2/6,22.00214286,20.25625,19.36339286,18.925,18.75714286,18.27,18.84642857
2018/2/7,20.78785714,19.4625,18.76964286,18.16571429,18.02589286,18.14928571,18.05446429
2018/2/8,23.12428571,20.68482143,19.87232143,19.20714286,19.05,18.79285714,18.875
2018/2/9,21.775,19.125,18.525,17.81785714,17.82142857,17.70714286,18.03125
2018/2/12,20.85357143,18.93303571,18.46214286,18.03785714,18.06642857,17.92928571,18.16607143
2018/2/13,20.59642857,18.975,18.57571429,18.175,18.25357143,18.125,18.38303571
2018/2/14,17.95414286,17.77678571,17.79642857,17.63214286,17.80785714,17.73214286,17.95714286
2018/2/15,17.57220588,17.325,17.29928571,17.18928571,17.375,17.3875,17.58125
2018/2/16,17.775,17.375,17.345,17.26071429,17.41357143,17.41071429,17.59642857
2018/2/20,18.35535714,17.80357143,17.66785714,17.50714286,17.59928571,17.55714286,17.70714286
2018/2/21,18.53928571,18.05,17.92357143,17.8125,17.865,17.78125,17.89642857
2018/2/22,17.99464286,17.61071429,17.51,17.44285714,17.50357143,17.46785714,17.62142857
2018/2/23,16.80178571,16.90803571,16.885,16.87321429,16.935,16.95535714,17.225
2018/2/26,16.175,16.25,16.36071429,16.47142857,16.58928571,16.69107143,16.94553571
2018/2/27,17.425,17.15178571,17.05642857,17.06785714,17.12928571,17.2,17.45357143
2018/2/28,18.275,17.775,17.56642857,17.54196429,17.54571429,17.60714286,17.78482143
2018/3/1,19.37142857,18.51428571,18.23214286,18.21071429,18.18928571,18.18214286,18.27857143
2018/3/2,18.65,18.18928571,18.005,18.06071429,18.035,18.11071429,18.25
2018/3/5,18.03392857,17.77410714,17.65571429,17.70714286,17.65571429,17.74285714,17.91785714
2018/3/6,18.125,17.975,17.87642857,17.9375,17.87642857,17.975,18.16875
2018/3/7,17.80714286,17.8125,17.80642857,17.9375,17.90071429,18.05178571,18.2625
2018/3/8,17.26071429,17.47142857,17.56357143,17.78035714,17.76714286,17.91428571,18.11875
2018/3/9,16.1125,16.59464286,16.795,17.10357143,17.125,17.35714286,17.6
2018/3/12,16.48928571,16.94642857,17.05785714,17.31607143,17.325,17.56607143,17.82142857
2018/3/13,16.89821429,17.21428571,17.26785714,17.525,17.525,17.8,18.065
2018/3/14,17.28214286,17.525,17.525,17.775,17.775,18.03392857,18.25
2018/3/15,16.72678571,17.12928571,17.27071429,17.52357143,17.50071429,17.79464286,18.00714286
2018/3/16,16.475,16.83357143,16.975,17.275,17.275,17.67857143,17.9
2018/3/19,17.475,17.46071429,17.38214286,17.56642857,17.53571429,17.89464286,18.11
2018/3/20,17.38214286,17.475,17.49285714,17.715,17.69642857,18.05,18.22357143
2018/3/21,17.325,17.335,17.42410714,17.65571429,17.71964286,17.99642857,18.13214286
2018/3/22,19.17142857,18.33357143,18.05714286,18.16214286,18.16785714,18.40535714,18.53785714
2018/3/23,20.15,19.18357143,18.8,18.815,18.7375,18.94642857,18.995
2018/3/26,19.125,18.495,18.31785714,18.38785714,18.36785714,18.57946429,18.63571429
2018/3/27,20.13571429,19.325,19.07321429,19.115,19.07321429,19.2625,19.25857143
2018/3/28,20.53214286,19.66071429,19.43928571,19.47142857,19.45803571,19.65892857,19.66642857
2018/3/29,19.51964286,19.04214286,18.90625,18.94285714,18.95,19.18214286,19.18571429
2018/4/2,20.725,19.67214286,19.45535714,19.44357143,19.40178571,19.56071429,19.52
2018/4/3,20.04642857,19.38928571,19.26071429,19.21071429,19.21071429,19.4,19.32428571
2018/4/4,19.54642857,19.015,18.97678571,18.965,19.02678571,19.2625,19.19357143
2018/4/5,18.80357143,18.58071429,18.70357143,18.71214286,18.81785714,19.11071429,19.02642857
2018/4/6,19.83928571,19.32785714,19.375,19.32642857,19.3875,19.63035714,19.48214286
2018/4/9,20.075,19.49071429,19.49285714,19.395,19.4875,19.75714286,19.575
2018/4/10,19.58571429,19.155,19.23928571,19.15928571,19.28928571,19.61428571,19.45928571
2018/4/11,19.58214286,19.315,19.46071429,19.395,19.56071429,19.825,19.65357143
2018/4/12,18.73214286,18.68357143,18.91607143,18.84214286,19.01785714,19.32142857,19.20714286
2018/4/13,18.11785714,18.25357143,18.525,18.525,18.725,19.06785714,18.95357143
2018/4/16,17.275,17.55785714,17.97785714,18.06928571,18.38839286,18.73928571,18.675
2018/4/17,16.38928571,16.86071429,17.38928571,17.61785714,18.00357143,18.36642857,18.31785714
2018/4/18,16.43928571,16.675,17.15357143,17.325,17.77589286,18.125,18.11160714
2018/4/19,16.61071429,16.83928571,17.25071429,17.3875,17.82142857,18.16357143,18.11428571
2018/4/20,17.03357143,17.1,17.455,17.59642857,17.975,18.26214286,18.21875
2018/4/23,16.865,17.07857143,17.35928571,17.52857143,17.90357143,18.225,18.20357143
2018/4/24,17.62928571,17.50714286,17.625,17.67857143,18.00357143,18.24714286,18.19196429
2018/4/25,17.71214286,17.7125,17.84214286,17.9375,18.30714286,18.52,18.43214286
2018/4/26,16.93071429,17.11071429,17.36214286,17.51071429,17.91071429,18.08214286,17.99017857
2018/4/27,16.585,16.95357143,17.285,17.47142857,17.875,18.05214286,18.0125
2018/4/30,16.75357143,17.075,17.33928571,17.56428571,17.93928571,18.09785714,18.06160714
2018/5/1,16.36642857,16.66071429,16.94357143,17.2,17.61785714,17.77142857,17.72142857
2018/5/2,16.70642857,16.9625,17.20642857,17.44910714,17.88839286,17.995,17.95803571
2018/5/3,16.525,16.75357143,17.025,17.28571429,17.74642857,17.84357143,17.80714286
2018/5/4,16.175,16.64642857,16.865,17.1625,17.575,17.65857143,17.65
2018/5/7,16.10214286,16.64642857,16.90071429,17.18928571,17.62857143,17.70642857,17.7
2018/5/8,16.07071429,16.5625,16.80642857,17.1375,17.59464286,17.675,17.65446429
2018/5/9,15.41928571,16.05714286,16.435,16.8,17.29285714,17.365,17.42142857
2018/5/10,14.86928571,15.52678571,15.93357143,16.35357143,16.85892857,16.95785714,17.04732143
2018/5/11,14.495,15.21071429,15.59,16.09285714,16.675,16.76071429,16.85
2018/5/14,14.28642857,14.95714286,15.30642857,15.85714286,16.42928571,16.56642857,16.66785714
2018/5/15,15.26071429,15.775,16.03214286,16.475,16.98071429,17.07214286,17.15892857
2018/5/16,14.60328571,15.33785714,15.74928571,16.19285714,16.68928571,16.775,16.91875
2018/5/17,14.34720588,15.10357143,15.56071429,16.06071429,16.55071429,16.67857143,16.86875
2018/5/18,14.525,15.38214286,15.725,16.26875,16.725,16.825,16.98928571
2018/5/21,14.1,14.86071429,15.29107143,15.84285714,16.30928571,16.43571429,16.66785714
2018/5/22,14.27857143,15.065,15.46071429,16.0625,16.51357143,16.6375,16.92142857
2018/5/23,14.02678571,14.82785714,15.27321429,15.88214286,16.32642857,16.43928571,16.7625
2018/5/24,13.99107143,14.735,15.24285714,15.86785714,16.33071429,16.45714286,16.80625
2018/5/25,14.3,14.97928571,15.4125,16.06071429,16.435,16.56785714,16.925
2018/5/29,15.98214286,16.125,16.19642857,16.5375,16.75714286,16.81160714,17.18125
2018/5/30,15.33571429,15.815,16.15357143,16.65,16.89785714,16.9375,17.30714286
2018/5/31,15.61785714,16.025,16.3875,16.81607143,17.05214286,17.075,17.43125
2018/6/1,14.77321429,15.35785714,15.8,16.33928571,16.63214286,16.675,17.0875
2018/6/4,14.32678571,14.91928571,15.39285714,15.99821429,16.265,16.37589286,16.83125
2018/6/5,14.13928571,14.78214286,15.26071429,15.85,16.07857143,16.16071429,16.70892857
2018/6/6,13.75357143,14.405,14.99821429,15.5875,15.82357143,15.9125,16.50357143
2018/6/7,13.88928571,14.53642857,15.125,15.70714286,15.91785714,16.00892857,16.6
2018/6/8,14,14.58642857,15.1875,15.73571429,15.94071429,16.01607143,16.63214286
2018/6/11,13.73928571,14.495,15.10714286,15.75892857,15.9,15.97142857,16.58928571
2018/6/12,13.71964286,14.465,15.15892857,15.80535714,15.90785714,15.97321429,16.64285714
2018/6/13,14.10714286,14.695,15.38214286,15.975,16.06071429,16.175,16.78125
2018/6/14,13.63928571,14.29642857,15.07589286,15.68071429,15.86357143,15.99553571,16.60714286
2018/6/15,13.725,14.26071429,14.975,15.63785714,15.84357143,16.01785714,16.63125
2018/6/18,13.69071429,14.19357143,14.84821429,15.51071429,15.725,15.98660714,16.575
2018/6/19,14.25642857,14.75928571,15.31428571,15.85928571,16.03571429,16.33125,16.86964286
2018/6/20,14.025,14.625,15.32321429,15.815,16.00178571,16.29642857,16.825
2018/6/21,14.94357143,15.29017857,15.80178571,16.20928571,16.34642857,16.61785714,17.11875
2018/6/22,14.555,15.10714286,15.65,16.07,16.23125,16.58214286,17.05357143
2018/6/25,16.31357143,16.31071429,16.575,16.825,16.825,17.1125,17.53571429
2018/6/26,15.93928571,16.19464286,16.57053571,16.825,16.825,17.14642857,17.55
2018/6/27,16.90785714,16.925,17.20357143,17.355,17.30357143,17.58928571,17.9375
2018/6/28,16.54357143,16.64642857,16.9875,17.14285714,17.06517857,17.39821429,17.65357143
2018/6/29,16.165,16.4875,16.9,17.075,17.05,17.38214286,17.62767857
2018/7/2,16.15357143,16.4875,16.88928571,17.10214286,17.09821429,17.45,17.69107143
2018/7/3,16.535,16.85,17.175,17.325,17.31071429,17.69285714,17.89642857
2018/7/5,15.80071429,16.28928571,16.81428571,17.005,17.025,17.43571429,17.625
2018/7/6,15.11785714,15.83928571,16.43214286,16.63785714,16.675,17.13928571,17.33014706
2018/7/9,14.285,15.03214286,15.675,15.92357143,15.975,16.50535714,16.76323529
2018/7/10,14.05357143,14.81785714,15.48571429,15.73642857,15.81428571,16.4,16.66911765
2018/7/11,14.635,15.25,15.82678571,16.04071429,16.09553571,16.68125,16.89632353
2018/7/12,14.17928571,14.86785714,15.57857143,15.745,15.79821429,16.36607143,16.63382353
2018/7/13,13.93928571,14.75892857,15.45357143,15.64071429,15.72321429,16.31785714,16.54779412
2018/7/16,14.015,14.83214286,15.525,15.69642857,15.775,16.4,16.65588235
2018/7/17,13.65785714,14.74642857,15.53214286,15.76071429,15.84642857,16.48214286,16.74926471
2018/7/18,13.66428571,14.875,15.59214286,15.86642857,15.96428571,16.55535714,16.84852941
2018/7/19,14.09823529,15.05,15.75357143,15.925,16.07321429,16.63214286,16.90735294
2018/7/20,14.23212121,15.22142857,15.86357143,16.05535714,16.2625,16.76785714,17.02794118
2018/7/23,14.075,15.14107143,15.735,15.975,16.14642857,16.675,16.98455882
2018/7/24,14.10714286,15.125,15.73214286,15.93035714,16.12678571,16.62053571,16.91617647
2018/7/25,13.9,15.0625,15.68928571,15.88125,16.125,16.53928571,16.85661765
2018/7/26,14.04196429,15.13214286,15.74428571,15.925,16.2,16.59375,16.86029412
2018/7/27,14.50714286,15.4,15.94928571,16.075,16.36964286,16.71428571,16.95294118
2018/7/30,15.0625,15.86071429,16.235,16.325,16.61071429,16.9375,17.18529412
2018/7/31,14.34642857,15.35,15.81071429,15.93660714,16.30625,16.63214286,16.95294118
2018/8/1,14.54821429,15.475,15.89357143,16,16.38214286,16.68928571,16.99264706
2018/8/2,14.4125,15.35,15.78357143,15.90178571,16.3375,16.66071429,16.95220588
2018/8/3,14.1625,15.24285714,15.71785714,15.83928571,16.22321429,16.51785714,16.85588235
2018/8/6,13.74821429,14.95178571,15.405,15.59285714,16.03571429,16.325,16.71323529
2018/8/7,13.46785714,14.63214286,15.095,15.33214286,15.83928571,16.08676471,16.475
2018/8/8,13.525,14.65,15.105,15.3375,15.85714286,16.09852941,16.47758621
2018/8/9,13.71071429,14.79285714,15.19785714,15.4125,15.975,16.23676471,16.53362069
2018/8/10,14.525,15.35,15.62928571,15.75714286,16.25625,16.49191176,16.74741379
2018/8/13,15.34642857,15.93928571,16.055,16.16785714,16.63571429,16.85735294,17.14051724
2018/8/14,14.54642857,15.35178571,15.58214286,15.76964286,16.30714286,16.52426471,16.83017241
2018/8/15,15.2,15.675,15.84642857,15.975,16.5,16.69852941,16.95948276
2018/8/16,14.7375,15.38214286,15.61071429,15.79285714,16.31785714,16.56838235,16.82327586
2018/8/17,14.325,15.045,15.365,15.61071429,16.12321429,16.37941176,16.65172414
2018/8/20,14.2,14.925,15.225,15.51428571,16.01071429,16.29044118,16.55603448
2018/8/21,14.66428571,15.22642857,15.4875,15.76875,16.21785714,16.50147059,16.77241379
2018/8/22,14.33571429,15.145,15.45178571,15.71785714,16.15,16.42058824,16.66551724
2018/8/23,14.42857143,15.255,15.55714286,15.82767857,16.21696429,16.51029412,16.74396552
2018/8/24,14.3875,15.25214286,15.5125,15.83928571,16.21071429,16.49117647,16.71293103
2018/8/27,14.43928571,15.32785714,15.56785714,15.9,16.22678571,16.50147059,16.69396552
2018/8/28,14.46071429,15.405,15.67321429,16.01607143,16.33214286,16.57794118,16.78362069
2018/8/29,14.48214286,15.385,15.68928571,16.03214286,16.3375,16.62352941,16.8137931
2018/8/30,15.05892857,15.80357143,16.02142857,16.38035714,16.64285714,16.87352941,17.04396552
2018/8/31,14.6,15.35785714,15.675,16.09642857,16.38928571,16.63088235,16.81982759
2018/9/4,14.76071429,15.44214286,15.70535714,16.15,16.41428571,16.63823529,16.81465517
2018/9/5,15.11785714,15.725,15.96071429,16.37857143,16.61964286,16.84558824,16.99568966
2018/9/6,15.75178571,16.175,16.34285714,16.70357143,16.925,17.11911765,17.225
2018/9/7,15.98214286,16.35071429,16.46071429,16.84642857,17.03161765,17.25,17.35071429
2018/9/10,15.45,15.87214286,16.05,16.55714286,16.78970588,17.02931034,17.17142857
2018/9/11,14.93214286,15.42214286,15.64285714,16.225,16.46911765,16.68534483,16.85928571
2018/9/12,14.84642857,15.295,15.49821429,16.08392857,16.38676471,16.64051724,16.815
2018/9/13,14.53571429,14.985,15.21428571,15.79285714,16.10735294,16.41637931,16.62071429
2018/9/14,14.32142857,14.78928571,15.06785714,15.65892857,15.98088235,16.31724138,16.50142857
2018/9/17,14.975,15.23214286,15.375,15.9375,16.24852941,16.51637931,16.685
2018/9/18,14.68928571,15.14642857,15.39285714,15.94642857,16.25882353,16.52155172,16.69
2018/9/19,14.32357143,15.10071429,15.31428571,15.88928571,16.16911765,16.42672414,16.605
2018/9/20,14.15357143,14.925,15.26428571,15.78214286,16.07941176,16.34224138,16.53214286
2018/9/21,14.28785714,15.09285714,15.45,15.94107143,16.23970588,16.49741379,16.68928571
2018/9/24,14.205,14.96964286,15.30357143,15.75,16.09852941,16.35258621,16.57428571
2018/9/25,14.28071429,15.02857143,15.38571429,15.85892857,16.15147059,16.38534483,16.61785714
2018/9/26,14.64357143,15.325,15.66785714,16.06785714,16.36029412,16.56293103,16.775
2018/9/27,14.43357143,15.10357143,15.5375,15.94464286,16.25147059,16.47844828,16.69785714
2018/9/28,14.34642857,15.05535714,15.49285714,15.86785714,16.16176471,16.38362069,16.60571429
2018/10/1,14.305,14.98214286,15.43928571,15.8625,16.19264706,16.3887931,16.62928571
2018/10/2,14.38214286,15.06428571,15.59821429,15.97142857,16.30294118,16.49396552,16.71785714
2018/10/3,14.20928571,14.9,15.48571429,15.89642857,16.21764706,16.39913793,16.645
2018/10/4,15.065,15.33214286,15.8,16.15714286,16.43088235,16.61465517,16.83214286
2018/10/5,15.36785714,15.53214286,15.96785714,16.31607143,16.58970588,16.76982759,16.96785714
2018/10/8,15.705,15.79285714,16.19464286,16.525,16.76764706,16.925,17.16071429
2018/10/9,15.94357143,15.925,16.34285714,16.53382353,16.825,16.98071429,17.16928571
2018/10/10,19.07357143,17.9625,17.91964286,18.03676471,18.22844828,18.35714286,18.55
2018/10/11,19.20642857,18.05357143,18.125,18.20147059,18.32844828,18.40071429,18.52857143
2018/10/12,18.53642857,17.67321429,17.77678571,17.86617647,18.03017241,18.11,18.26071429
2018/10/15,18.845,18.06071429,18.27857143,18.37205882,18.53534483,18.59785714,18.69107143
2018/10/16,17.34357143,17.17857143,17.64642857,17.77794118,17.94310345,18.03214286,18.15625
2018/10/17,17.16428571,17.175,17.6,17.74558824,17.90258621,18.02642857,18.16071429
2018/10/18,18.52117647,18.08214286,18.26071429,18.26323529,18.30948276,18.31214286,18.43125
2018/10/19,18.46939394,18.19285714,18.39285714,18.36617647,18.39051724,18.365,18.46785714
2018/10/22,18.625,18.26964286,18.45357143,18.44705882,18.43017241,18.39642857,18.45982143
2018/10/23,18.79642857,18.4625,18.52857143,18.49852941,18.47672414,18.44785714,18.5
2018/10/24,20.44642857,19.61071429,19.475,19.34705882,19.22155172,19.125,19.15178571
2018/10/25,20.68928571,19.80892857,19.66785714,19.54558824,19.44224138,19.34642857,19.325
2018/10/26,20.825,20.05357143,19.88214286,19.71323529,19.55775862,19.475,19.45803571
2018/10/29,21.25357143,20.525,20.30535714,20.12794118,19.90258621,19.79357143,19.72142857
2018/10/30,20.7,20.27857143,20.14642857,19.97352941,19.76206897,19.65071429,19.60625
2018/10/31,20.06071429,19.86071429,19.8125,19.69852941,19.52327586,19.43785714,19.40535714
2018/11/1,19.15892857,19.19464286,19.23571429,19.18529412,19.09568966,19.03642857,19.04553571
2018/11/2,19.325,19.21785714,19.23392857,19.225,19.12155172,19.06,19.07321429
2018/11/5,19.10357143,18.975,18.97857143,18.975,18.88189655,18.875,18.92321429
2018/11/6,18.39642857,18.38214286,18.47321429,18.51911765,18.42844828,18.425,18.5
2018/11/7,17.02857143,17.57678571,17.775,17.87205882,17.8,17.87071429,18.08035714
2018/11/8,17.11785714,17.59285714,17.77794118,17.875,17.85214286,17.92285714,18.0875
2018/11/9,17.625,18.06071429,18.17794118,18.22155172,18.13214286,18.175,18.35625
2018/11/12,18.90714286,18.925,18.875,18.86465517,18.71642857,18.67946429,18.83214286
2018/11/13,19.01428571,19.17321429,19.10441176,19.00948276,18.865,18.83214286,18.95625
2018/11/14,19.47857143,19.66785714,19.55147059,19.42327586,19.20785714,19.16071429,19.21428571
2018/11/15,19.13392857,19.475,19.44852941,19.31465517,19.11214286,19.0875,19.14910714
2018/11/16,18.325,18.75,18.825,18.78362069,18.65785714,18.66071429,18.81428571
2018/11/19,19.38392857,19.61071429,19.53676471,19.41293103,19.25642857,19.225,19.25982143
2018/11/20,20.43214286,20.49285714,20.36323529,20.17155172,19.945,19.87857143,19.875
2018/11/21,20.16964286,20.35357143,20.25882353,20.06293103,19.90357143,19.85178571,19.85357143
2018/11/23,20.4875,20.47857143,20.35441176,20.15431034,20.00214286,19.9875,20
2018/11/26,19.05357143,19.4375,19.48602941,19.37155172,19.275,19.30178571,19.37857143
2018/11/27,18.8875,19.17857143,19.25441176,19.19224138,19.125,19.15357143,19.2875
2018/11/28,18.375,18.66071429,18.78676471,18.76637931,18.755,18.80892857,18.9625
2018/11/29,18.6,18.89285714,18.95735294,18.90603448,18.875,18.91071429,19.10982143
2018/11/30,17.94285714,18.31785714,18.51029412,18.50258621,18.50785714,18.5625,18.78392857
2018/12/3,17.11785714,17.6,17.86617647,17.88706897,17.94928571,18.05357143,18.29196429
2018/12/4,19.32321429,19.15714286,19.16470588,19.01637931,18.975,18.975,19.1
2018/12/5,19.04285714,18.98839286,19.01617647,18.92155172,18.9,18.92321429,19.10357143
2018/12/6,19.5875,19.24285714,19.26764706,19.0887931,19.03357143,19.025,19.245
2018/12/7,20.83571429,20.19285714,20.08676471,19.78534483,19.64642857,19.625,19.81785714
2018/12/10,20.66785714,20.175,19.98088235,19.675,19.58071429,19.58125,19.76714286
2018/12/11,20.53214286,20.27058824,20.125,19.77214286,19.67785714,19.63928571,19.835
2018/12/12,20.44821429,20.26617647,20.11293103,19.76785714,19.725,19.70178571,19.83642857
2018/12/13,20.225,20.15735294,20.05775862,19.80785714,19.725,19.76785714,19.91857143
2018/12/14,20.86428571,20.54411765,20.3887931,20.055,19.97142857,19.96875,20.10857143
2018/12/17,21.64285714,21.16617647,20.89224138,20.54071429,20.40357143,20.38214286,20.53428571
2018/12/18,21.9,21.54558824,21.21637931,20.82357143,20.65,20.63928571,20.775
2018/12/19,22.225,21.80147059,21.43706897,21.00642857,20.84642857,20.86071429,20.975
2018/12/20,22.53928571,21.90294118,21.46982759,21.03214286,20.84285714,20.86785714,20.99785714
2018/12/21,23.85803571,22.59558824,21.88362069,21.305,21.08214286,21.1125,21.2
2018/12/24,24.79642857,22.81764706,21.8387931,21.29642857,21.11339286,21.24285714,21.26428571
2018/12/26,23.72321429,22.15441176,21.28706897,20.81071429,20.65,20.74375,20.8
2018/12/27,23.975,22.39411765,21.58706897,21.06214286,20.87142857,20.93214286,20.99071429
2018/12/28,24.06607143,22.41617647,21.6387931,21.125,20.88928571,20.91875,20.93357143
2018/12/31,23.08928571,21.84264706,21.22327586,20.84,20.61428571,20.64821429,20.675
2019/1/2,22.27678571,21.55147059,21.03017241,20.71785714,20.51785714,20.59821429,20.60571429
2019/1/3,23.23214286,22.33529412,21.69051724,21.32785714,21.0375,21.06785714,21.015
2019/1/4,21.4,20.95735294,20.57155172,20.32642857,20.19642857,20.27142857,20.29571429
2019/1/7,21.03214286,20.72647059,20.39741379,20.20928571,20.05178571,20.175,20.21785714
2019/1/8,20.625,20.50147059,20.18534483,20.005,19.83571429,19.87785714,19.96928571
2019/1/9,20.26428571,20.23235294,20.01551724,19.89642857,19.77857143,19.87785714,19.92357143
2019/1/10,20.01964286,20.11323529,19.93189655,19.81785714,19.725,19.83571429,19.9
2019/1/11,19.475,19.71764706,19.625,19.57785714,19.50357143,19.61714286,19.70892857
2019/1/14,19.47941176,19.625,19.52357143,19.47642857,19.3875,19.575,19.69464286
2019/1/15,18.83676471,19.02672414,19.075,19.075,19.05178571,19.22071429,19.41964286
2019/1/16,19.03382353,19.075,19.075,19.07321429,19.05714286,19.22642857,19.43392857
2019/1/17,18.57647059,18.775,18.795,18.875,18.925,19.12642857,19.3
2019/1/18,18.39558824,18.61465517,18.59785714,18.675,18.73214286,18.94928571,19.16071429
2019/1/22,20.05588235,19.62844828,19.31214286,19.25,19.22321429,19.365,19.50535714
2019/1/23,19.67205882,19.49224138,19.275,19.24642857,19.23928571,19.35714286,19.50446429
2019/1/24,19.19411765,19.14741379,18.95642857,18.925,18.99464286,19.12071429,19.3125
2019/1/25,18.37794118,18.49051724,18.485,18.575,18.65,18.77928571,18.99910714
2019/1/28,19.125,19.03534483,18.925,18.925,19.01071429,19.11785714,19.30714286
2019/1/29,18.90147059,18.77844828,18.675,18.675,18.77678571,18.885,19.14553571
2019/1/30,18.19852941,18.40086207,18.47928571,18.525,18.63214286,18.73785714,18.97142857
2019/1/31,17.50735294,17.85775862,18.03928571,18.125,18.275,18.39071429,18.65
2019/2/1,17.33382353,17.61293103,17.825,17.99285714,18.18214286,18.29928571,18.58035714
2019/2/4,16.88088235,17.21293103,17.43214286,17.59642857,17.87142857,18.04071429,18.32142857
2019/2/5,16.82941176,17.04741379,17.27214286,17.45,17.70714286,17.845,18.15357143
2019/2/6,16.71911765,16.9387931,17.19785714,17.31428571,17.56607143,17.69928571,17.99017857
